2015-07-08 15:06:05 - Humidity state updated to 94.00
2015-07-14 21:18:55 - Weather_Temperature state updated to 17
2015-07-14 21:18:55 - Weather_Temp_Max state updated to 17
2015-07-14 21:18:57 - Weather_Temp_Min state updated to 17
2015-07-14 21:18:58 - Weather_LastUpdate state updated to 2015-07-14T21:18:58
2015-07-14 21:19:07 - Weather_Humidex state updated to 22.1967048082403048
2015-07-14 21:19:07 - Weather_Humidex state updated to 22.1967048082403048
2015-07-14 21:19:08 - Window_GF_Frontdoor state updated to CLOSED
2015-07-14 21:19:08 - Window_GF_Kitchen state updated to OPEN
2015-07-14 21:19:08 - Window_GF_Living state updated to OPEN
2015-07-14 21:19:09 - Window_GF_Toilet state updated to OPEN
2015-07-14 21:19:14 - Window_FF_Bath state updated to CLOSED
2015-07-14 21:19:14 - Window_FF_Bed state updated to CLOSED
2015-07-14 21:19:14 - Window_FF_Office_Window state updated to OPEN
2015-07-14 21:19:14 - Window_FF_Office_Door state updated to CLOSED
2015-07-14 21:19:14 - Garage_Door state updated to CLOSED
2015-07-14 21:19:14 - Window_GF_Frontdoor state updated to CLOSED
2015-07-14 21:19:14 - Window_GF_Kitchen state updated to CLOSED
2015-07-14 21:19:15 - Window_GF_Living state updated to CLOSED
2015-07-14 21:19:15 - Window_GF_Toilet state updated to CLOSED
2015-07-14 21:19:16 - Window_FF_Bath state updated to CLOSED
2015-07-14 21:19:16 - Window_FF_Bed state updated to OPEN
2015-07-14 21:19:16 - Window_FF_Office_Window state updated to CLOSED
2015-07-14 21:19:16 - Window_FF_Office_Door state updated to CLOSED
2015-07-14 21:19:16 - Window_GF_Frontdoor state updated to CLOSED
2015-07-14 21:19:16 - Window_GF_Kitchen state updated to CLOSED
2015-07-14 21:19:16 - Window_GF_Living state updated to CLOSED
2015-07-14 21:19:16 - Window_GF_Toilet state updated to OPEN
2015-07-14 21:19:16 - Window_FF_Bath state updated to CLOSED
2015-07-14 21:19:16 - Window_FF_Bed state updated to OPEN
2015-07-14 21:19:16 - Window_FF_Office_Window state updated to OPEN
2015-07-14 21:19:16 - Window_FF_Office_Door state updated to OPEN
2015-07-14 21:19:16 - Garage_Door state updated to CLOSED
2015-07-14 21:19:16 - Window_GF_Frontdoor state updated to CLOSED
2015-07-14 21:19:16 - Window_GF_Kitchen state updated to OPEN
2015-07-14 21:19:16 - Window_GF_Living state updated to CLOSED
2015-07-14 21:19:16 - Window_GF_Toilet state updated to CLOSED
2015-07-14 21:19:16 - Window_FF_Bath state updated to CLOSED
2015-07-14 21:19:16 - Window_FF_Bed state updated to CLOSED
2015-07-14 21:19:17 - Window_FF_Office_Window state updated to OPEN
2015-07-14 21:19:17 - Window_FF_Office_Door state updated to OPEN
2015-07-14 21:19:30 - Window_GF_Frontdoor state updated to CLOSED
2015-07-14 21:19:30 - Window_GF_Kitchen state updated to OPEN
2015-07-14 21:19:30 - Window_GF_Living state updated to CLOSED
2015-07-14 21:19:30 - Window_GF_Toilet state updated to CLOSED
2015-07-14 21:19:30 - Window_FF_Bath state updated to OPEN
2015-07-14 21:19:30 - Window_FF_Bed state updated to CLOSED
2015-07-14 21:19:30 - Window_FF_Office_Window state updated to CLOSED
2015-07-14 21:19:30 - Window_FF_Office_Door state updated to OPEN
2015-07-14 21:19:30 - Garage_Door state updated to CLOSED
2015-07-14 21:19:30 - Window_GF_Frontdoor state updated to CLOSED
2015-07-14 21:19:30 - Window_GF_Kitchen state updated to OPEN
2015-07-14 21:19:30 - Window_GF_Living state updated to OPEN
2015-07-14 21:19:30 - Window_GF_Toilet state updated to CLOSED
2015-07-14 21:19:30 - Window_FF_Bath state updated to CLOSED
2015-07-14 21:19:31 - Window_FF_Bed state updated to CLOSED
2015-07-14 21:19:31 - Window_FF_Office_Window state updated to OPEN
2015-07-14 21:19:31 - Window_FF_Office_Door state updated to CLOSED
2015-07-14 21:19:31 - Window_GF_Frontdoor state updated to CLOSED
2015-07-14 21:19:31 - Window_GF_Kitchen state updated to OPEN
2015-07-14 21:19:31 - Window_GF_Living state updated to CLOSED
2015-07-14 21:19:31 - Window_GF_Toilet state updated to OPEN
2015-07-14 21:19:32 - Window_FF_Bath state updated to CLOSED
2015-07-14 21:19:32 - Window_FF_Bed state updated to OPEN
2015-07-14 21:19:32 - Window_FF_Office_Window state updated to OPEN
2015-07-14 21:19:32 - Window_FF_Office_Door state updated to CLOSED
2015-07-14 21:19:32 - Garage_Door state updated to OPEN
2015-07-14 21:19:32 - Window_GF_Frontdoor state updated to CLOSED
2015-07-14 21:19:32 - Window_GF_Kitchen state updated to OPEN
2015-07-14 21:19:32 - Window_GF_Living state updated to CLOSED
2015-07-14 21:19:32 - Window_GF_Toilet state updated to CLOSED
2015-07-14 21:19:32 - Window_FF_Bath state updated to OPEN
2015-07-14 21:19:32 - Window_FF_Bed state updated to OPEN
2015-07-14 21:19:32 - Window_FF_Office_Window state updated to OPEN
2015-07-14 21:19:32 - Window_FF_Office_Door state updated to OPEN
2015-07-14 21:19:55 - Weather_Humidity state updated to 100
2015-07-14 21:19:56 - Weather_Temperature state updated to 17
2015-07-14 21:19:56 - Weather_LastUpdate state updated to 2015-07-14T21:19:56
2015-07-14 21:20:00 - Temperature_GF_Corridor state updated to 22.40000000
2015-07-14 21:20:00 - Temperature_GF_Toilet state updated to 21.00000000
2015-07-14 21:20:00 - Temperature_GF_Living state updated to 20.40000000
2015-07-14 21:20:00 - Temperature_GF_Kitchen state updated to 18.80000000
2015-07-14 21:20:00 - Temperature_FF_Bath state updated to 21.30000000
2015-07-14 21:20:00 - Temperature_FF_Office state updated to 20.90000000
2015-07-14 21:20:00 - Temperature_FF_Child state updated to 20.30000000
2015-07-14 21:20:00 - Temperature_FF_Bed state updated to 18.40000000
2015-07-14 21:20:01 - Temperature_GF_Corridor state updated to 17.80000000
2015-07-14 21:20:01 - Temperature_GF_Toilet state updated to 20.60000000
2015-07-14 21:20:01 - Temperature_GF_Living state updated to 22.40000000
2015-07-14 21:20:01 - Temperature_GF_Kitchen state updated to 20.80000000
2015-07-14 21:20:01 - Temperature_FF_Bath state updated to 22.40000000
2015-07-14 21:20:01 - Temperature_FF_Office state updated to 21.50000000
2015-07-14 21:20:01 - Temperature_FF_Child state updated to 18.40000000
2015-07-14 21:20:01 - Temperature_FF_Bed state updated to 21.50000000
2015-07-14 21:20:02 - Window_GF_Frontdoor state updated to CLOSED
2015-07-14 21:20:02 - Window_GF_Kitchen state updated to CLOSED
2015-07-14 21:20:02 - Window_GF_Living state updated to CLOSED
2015-07-14 21:20:02 - Window_GF_Toilet state updated to CLOSED
2015-07-14 21:20:02 - Window_FF_Bath state updated to CLOSED
2015-07-14 21:20:02 - Window_FF_Bed state updated to OPEN
2015-07-14 21:20:02 - Window_FF_Office_Window state updated to OPEN
2015-07-14 21:20:02 - Window_FF_Office_Door state updated to CLOSED
2015-07-14 21:20:02 - Garage_Door state updated to OPEN
2015-07-14 21:20:02 - Window_GF_Frontdoor state updated to OPEN
2015-07-14 21:20:02 - Window_GF_Kitchen state updated to CLOSED
2015-07-14 21:20:02 - Window_GF_Living state updated to OPEN
2015-07-14 21:20:02 - Window_GF_Toilet state updated to CLOSED
2015-07-14 21:20:02 - Window_FF_Bath state updated to OPEN
2015-07-14 21:20:02 - Window_FF_Bed state updated to CLOSED
2015-07-14 21:20:02 - Window_FF_Office_Window state updated to CLOSED
2015-07-14 21:20:02 - Window_FF_Office_Door state updated to CLOSED
2015-07-14 21:20:02 - Window_GF_Frontdoor state updated to OPEN
2015-07-14 21:20:02 - Window_GF_Kitchen state updated to OPEN
2015-07-14 21:20:02 - Window_GF_Living state updated to OPEN
2015-07-14 21:20:02 - Window_GF_Toilet state updated to CLOSED
2015-07-14 21:20:02 - Window_FF_Bath state updated to OPEN
2015-07-14 21:20:02 - Window_FF_Bed state updated to CLOSED
2015-07-14 21:20:02 - Window_FF_Office_Window state updated to OPEN
2015-07-14 21:20:02 - Window_FF_Office_Door state updated to CLOSED
2015-07-14 21:20:02 - Garage_Door state updated to CLOSED
2015-07-14 21:20:02 - Window_GF_Frontdoor state updated to CLOSED
2015-07-14 21:20:03 - Window_GF_Kitchen state updated to CLOSED
2015-07-14 21:20:03 - Window_GF_Living state updated to CLOSED
2015-07-14 21:20:03 - Window_GF_Toilet state updated to OPEN
2015-07-14 21:20:03 - Window_FF_Bath state updated to CLOSED
2015-07-14 21:20:03 - Window_FF_Bed state updated to CLOSED
2015-07-14 21:20:03 - Window_FF_Office_Window state updated to CLOSED
2015-07-14 21:20:03 - Window_FF_Office_Door state updated to CLOSED
2015-07-14 21:20:30 - Window_GF_Frontdoor state updated to OPEN
2015-07-14 21:20:30 - Window_GF_Kitchen state updated to OPEN
2015-07-14 21:20:30 - Window_GF_Living state updated to OPEN
2015-07-14 21:20:30 - Window_GF_Toilet state updated to CLOSED
2015-07-14 21:20:32 - Window_FF_Bath state updated to CLOSED
2015-07-14 21:20:32 - Window_FF_Bed state updated to OPEN
2015-07-14 21:20:32 - Window_FF_Office_Window state updated to CLOSED
2015-07-14 21:20:32 - Window_FF_Office_Door state updated to CLOSED
2015-07-14 21:20:32 - Garage_Door state updated to OPEN
2015-07-14 21:20:32 - Window_GF_Frontdoor state updated to CLOSED
2015-07-14 21:20:32 - Window_GF_Kitchen state updated to OPEN
2015-07-14 21:20:32 - Window_GF_Living state updated to OPEN
2015-07-14 21:20:32 - Window_GF_Toilet state updated to CLOSED
2015-07-14 21:20:32 - Window_FF_Bath state updated to OPEN
2015-07-14 21:20:32 - Window_FF_Bed state updated to OPEN
2015-07-14 21:20:32 - Window_FF_Office_Window state updated to OPEN
2015-07-14 21:20:32 - Window_FF_Office_Door state updated to OPEN
2015-07-14 21:20:32 - Window_GF_Frontdoor state updated to CLOSED
2015-07-14 21:20:32 - Window_GF_Kitchen state updated to OPEN
2015-07-14 21:20:32 - Window_GF_Living state updated to CLOSED
2015-07-14 21:20:32 - Window_GF_Toilet state updated to CLOSED
2015-07-14 21:20:32 - Window_FF_Bath state updated to OPEN
2015-07-14 21:20:32 - Window_FF_Bed state updated to OPEN
2015-07-14 21:20:32 - Window_FF_Office_Window state updated to OPEN
2015-07-14 21:20:32 - Window_FF_Office_Door state updated to OPEN
2015-07-14 21:20:32 - Garage_Door state updated to CLOSED
2015-07-14 21:20:32 - Window_GF_Frontdoor state updated to CLOSED
2015-07-14 21:20:33 - Window_GF_Kitchen state updated to CLOSED
2015-07-14 21:20:33 - Window_GF_Living state updated to CLOSED
2015-07-14 21:20:33 - Window_GF_Toilet state updated to CLOSED
2015-07-14 21:20:33 - Window_FF_Bath state updated to CLOSED
2015-07-14 21:20:33 - Window_FF_Bed state updated to OPEN
2015-07-14 21:20:33 - Window_FF_Office_Window state updated to OPEN
2015-07-14 21:20:33 - Window_FF_Office_Door state updated to CLOSED
2015-07-14 21:20:56 - Weather_Humidity state updated to 100
2015-07-14 21:20:57 - Weather_Temperature state updated to 17
2015-07-14 21:20:57 - Weather_LastUpdate state updated to 2015-07-14T21:20:57
2015-07-14 21:21:01 - Window_GF_Frontdoor state updated to OPEN
2015-07-14 21:21:01 - Window_GF_Kitchen state updated to CLOSED
2015-07-14 21:21:01 - Window_GF_Living state updated to OPEN
2015-07-14 21:21:01 - Window_GF_Toilet state updated to CLOSED
2015-07-14 21:21:01 - Window_FF_Bath state updated to OPEN
2015-07-14 21:21:01 - Window_FF_Bed state updated to CLOSED
2015-07-14 21:21:01 - Window_FF_Office_Window state updated to CLOSED
2015-07-14 21:21:01 - Window_FF_Office_Door state updated to CLOSED
2015-07-14 21:21:01 - Garage_Door state updated to OPEN
2015-07-14 21:21:01 - Window_GF_Frontdoor state updated to OPEN
2015-07-14 21:21:01 - Window_GF_Kitchen state updated to CLOSED
2015-07-14 21:21:01 - Window_GF_Living state updated to CLOSED
2015-07-14 21:21:01 - Window_GF_Toilet state updated to OPEN
2015-07-14 21:21:05 - Window_FF_Bath state updated to CLOSED
2015-07-14 21:21:05 - Window_FF_Bed state updated to CLOSED
2015-07-14 21:21:05 - Window_FF_Office_Window state updated to CLOSED
2015-07-14 21:21:05 - Window_FF_Office_Door state updated to OPEN
2015-07-14 21:21:05 - Window_GF_Frontdoor state updated to CLOSED
2015-07-14 21:21:05 - Window_GF_Kitchen state updated to CLOSED
2015-07-14 21:21:05 - Window_GF_Living state updated to CLOSED
2015-07-14 21:21:05 - Window_GF_Toilet state updated to OPEN
2015-07-14 21:21:05 - Window_FF_Bath state updated to OPEN
2015-07-14 21:21:05 - Window_FF_Bed state updated to CLOSED
2015-07-14 21:21:05 - Window_FF_Office_Window state updated to OPEN
2015-07-14 21:21:05 - Window_FF_Office_Door state updated to OPEN
2015-07-14 21:21:05 - Garage_Door state updated to OPEN
2015-07-14 21:21:05 - Window_GF_Frontdoor state updated to CLOSED
2015-07-14 21:21:05 - Window_GF_Kitchen state updated to OPEN
2015-07-14 21:21:05 - Window_GF_Living state updated to CLOSED
2015-07-14 21:21:05 - Window_GF_Toilet state updated to OPEN
2015-07-14 21:21:05 - Window_FF_Bath state updated to CLOSED
2015-07-14 21:21:05 - Window_FF_Bed state updated to OPEN
2015-07-14 21:21:05 - Window_FF_Office_Window state updated to OPEN
2015-07-14 21:21:05 - Window_FF_Office_Door state updated to OPEN
2015-07-16 23:52:49 - Temperature state updated to 15.00
2015-07-16 23:52:49 - Humidity state updated to 77.00
2015-07-16 23:54:32 - Light received command ON
2015-07-16 23:54:34 - Light received command OFF
2015-07-16 23:54:41 - Light received command ON
2015-07-16 23:54:43 - Light received command OFF
2015-07-16 23:54:44 - Light received command ON
2015-07-16 23:54:45 - Light received command OFF
2015-07-16 23:55:56 - Light received command ON
2015-07-16 23:56:01 - Light received command OFF
2015-07-16 23:56:03 - Light received command ON
2015-07-16 23:56:05 - Light received command OFF
2015-07-16 23:56:07 - Light received command ON
2015-07-16 23:56:09 - Light received command OFF
2015-07-16 23:56:10 - Light received command ON
2015-07-16 23:56:11 - Light received command OFF
2015-07-16 23:56:13 - Light received command ON
2015-07-16 23:56:14 - Light received command OFF
2015-07-17 00:00:39 - Light received command ON
2015-07-17 00:00:40 - Light received command OFF
2015-07-17 00:00:42 - Light received command ON
2015-07-17 00:00:45 - Light received command OFF
2015-07-17 00:00:46 - Light received command ON
2015-07-17 00:00:48 - Light received command OFF
2015-07-17 00:02:15 - Presence received command ON
2015-07-17 00:02:18 - Presence received command OFF
2015-07-17 00:02:19 - Light received command OFF
2015-07-17 00:03:00 - Light received command ON
2015-07-17 00:03:01 - Light received command OFF
2015-07-17 00:03:03 - Light received command ON
2015-07-17 00:03:05 - Light received command OFF
2015-07-17 00:03:08 - Light received command ON
2015-07-17 00:03:09 - Light received command OFF
2015-07-17 00:05:47 - Light received command ON
2015-07-17 00:05:49 - Light received command OFF
2015-07-17 00:10:59 - Presence received command ON
2015-07-17 00:11:00 - Presence received command OFF
2015-07-17 00:11:01 - Light received command OFF
2015-07-17 00:11:02 - Presence received command ON
2015-07-17 00:11:04 - Presence received command OFF
2015-07-17 00:11:05 - Light received command OFF
2015-07-17 00:11:11 - Presence received command ON
2015-07-17 00:11:12 - Presence received command OFF
2015-07-17 00:11:13 - Presence received command ON
2015-07-17 00:11:13 - Light received command OFF
2015-07-17 00:11:15 - Presence received command OFF
2015-07-17 00:11:16 - Light received command OFF
2015-07-17 00:11:18 - Presence received command ON
2015-07-17 00:11:20 - Presence received command OFF
2015-07-17 00:11:20 - Presence received command ON
2015-07-17 00:11:21 - Light received command OFF
2015-07-17 00:11:21 - Presence received command OFF
2015-07-17 00:11:22 - Presence received command ON
2015-07-17 00:11:22 - Light received command OFF
2015-07-17 00:11:22 - Presence received command OFF
2015-07-17 00:11:23 - Light received command OFF
2015-07-17 00:11:36 - Presence received command ON
2015-07-17 00:11:37 - Presence received command OFF
2015-07-17 00:11:38 - Light received command OFF
2015-07-17 00:11:39 - Presence received command ON
2015-07-17 00:11:40 - Presence received command OFF
2015-07-17 00:11:41 - Light received command OFF
2015-07-17 00:11:48 - Presence received command ON
2015-07-17 00:11:51 - Presence received command OFF
2015-07-17 00:11:52 - Light received command OFF
2015-07-17 00:11:53 - Presence received command ON
2015-07-17 00:11:55 - Presence received command OFF
2015-07-17 00:11:56 - Light received command OFF
2015-07-17 00:17:53 - Presence received command ON
2015-07-17 00:17:55 - Presence received command OFF
2015-07-17 00:17:55 - Light received command ON
2015-07-17 00:17:56 - Light received command OFF
2015-07-17 00:17:56 - Light received command ON
2015-07-17 00:17:57 - Presence received command ON
2015-07-17 00:17:59 - Light received command OFF
2015-07-17 00:18:00 - Presence received command OFF
2015-07-17 00:18:01 - Light received command OFF
2015-07-17 00:19:00 - Temperature state updated to 15.00
2015-07-17 00:19:00 - Humidity state updated to 72.00
2015-07-17 00:19:32 - Presence received command ON
2015-07-17 00:19:33 - Presence received command OFF
2015-07-17 00:19:34 - Light received command OFF
2015-07-17 00:19:34 - Light received command ON
2015-07-17 00:19:35 - Light received command OFF
2015-07-17 00:19:36 - Presence received command ON
2015-07-17 00:19:37 - Presence received command OFF
2015-07-17 00:19:38 - Light received command OFF
